contig_id	IT1_A	IT1_B	IT1_C	IT2_A	IT2_B	IT2_C	IT3_A	IT3_B	IT3_C	IT4_A	IT4_B	IT4_C	length
IT2_58495	3	18	8	16	11	4	10	14	8	20	20	14	3534
IT2_585888	6	14	12	14	12	12	8	16	7	16	16	6	3230
IT2_586076	16	16	20	24	24	21	9	21	12	24	40	24	5122
IT2_58670	13	28	16	39	28	31	14	20	16	14	32	31	3021
IT2_58724	39	54	89	43	47	43	30	61	28	53	88	37	9595
IT2_587998	134	115	118	114	89	140	131	293	236	259	256	185	22923
IT2_589987	1214	1767	1795	1114	820	922	563	686	775	1014	1239	836	43578
IT2_591836	37	56	55	64	43	37	46	29	35	41	58	30	6080
IT2_592168	142	202	263	157	106	94	127	126	142	241	269	232	3798
IT2_592200	44	61	67	49	25	29	37	40	36	30	36	32	4661
IT2_592587	416	436	592	427	246	420	419	378	436	817	919	695	17975
IT2_595367	117	139	121	126	128	103	75	107	93	185	218	146	3993
IT2_595577	23	36	29	33	12	32	21	23	30	34	39	56	5654
IT2_595817	93	92	99	44	72	67	70	88	110	104	125	77	8674
IT2_596799	144	190	130	185	122	119	260	222	166	237	269	207	13270
IT2_597664	615	815	765	636	453	533	509	728	609	683	877	637	28170
IT2_602423	4	18	17	24	6	6	13	13	32	35	53	20	3295
IT2_603826	12	17	14	6	9	19	26	30	22	43	44	34	3874
IT2_604474	32	62	38	51	31	20	43	54	36	60	100	56	6268
IT2_606752	35	42	20	36	24	28	21	48	49	69	90	52	5229
IT2_607804	26	29	38	36	42	14	16	22	8	36	42	33	3413
IT2_609043	53	59	44	43	49	39	14	69	50	63	81	46	8130
IT2_609661	102	181	149	156	96	131	145	184	211	317	367	286	5945
IT2_610319	51	66	48	41	43	67	64	89	77	229	256	204	5698
IT2_612019	13	19	36	24	19	18	10	6	18	10	15	19	4883
IT2_612673	36	45	59	56	37	35	46	50	45	77	101	70	6975
IT2_612743	6	6	16	32	16	20	9	14	7	8	8	5	3001
IT2_615217	4240	5509	4816	2958	2512	2782	781	1038	779	344	419	340	58860
IT2_615852	75	91	121	90	62	94	68	87	85	132	177	105	14422
IT2_616177	754	1163	1176	680	325	403	389	381	457	505	583	443	13740
IT2_616278	147	168	175	188	113	119	181	163	161	298	344	283	6368
IT2_616338	6	15	6	26	26	24	19	12	22	14	14	12	3462
IT2_616454	213	257	268	260	261	295	241	284	286	471	519	347	31021
IT2_616546	27	20	24	15	15	18	8	14	9	8	16	10	3680
IT2_616883	11	19	18	34	16	25	24	24	11	20	18	6	4870
IT2_618298	346	372	347	261	283	260	292	423	459	474	570	420	28237
IT2_619902	15	24	18	29	26	16	14	13	9	16	24	22	3327
IT2_622736	0	8	6	27	19	21	78	74	75	81	74	73	3147
IT2_623562	100	129	103	112	111	79	115	130	127	168	205	110	12160
IT2_623893	28	44	39	52	20	43	23	31	42	89	66	60	4261
IT2_624394	103	121	89	95	107	82	106	151	103	134	147	123	4743
IT2_62915	116	125	135	119	117	106	120	129	148	198	222	135	8110
IT2_632166	18	20	42	33	15	22	33	32	27	56	66	62	3496
IT2_632277	31	46	30	73	54	48	82	114	67	147	172	137	8337
IT2_634957	220	316	277	271	242	255	228	258	294	376	470	321	16719
IT2_636213	371	406	357	337	356	298	317	524	401	452	455	405	19415
IT2_636317	12	10	6	6	18	20	6	11	22	30	18	18	3919
IT2_642329	24	22	42	30	26	24	37	26	25	26	60	51	5083
IT2_644427	10	13	12	12	14	24	2	6	4	6	4	4	3380
IT2_645235	101	130	144	108	82	101	75	97	122	236	258	240	6189
IT2_646685	33	30	28	30	32	17	13	7	13	21	26	24	4444
IT2_647370	155	159	139	157	137	105	103	134	159	196	241	211	20316
IT2_648465	70	73	89	49	24	32	2	14	9	10	4	12	3791
IT2_649830	171	262	218	157	141	141	129	198	227	525	595	465	12383
IT2_649907	14	12	12	21	2	24	28	14	16	41	38	52	3254
IT2_652106	12	18	12	20	8	21	7	12	15	14	15	12	4552
IT2_653759	12	12	14	24	7	18	6	10	12	10	2	6	3486
IT2_654036	1762	2233	2394	1162	902	1011	683	869	830	1485	1696	1326	35194
IT2_6566	34	32	43	39	35	33	36	54	58	44	56	48	3402
IT2_657787	455	518	418	467	379	314	277	453	352	332	429	296	6374
IT2_658909	8	8	12	28	8	16	14	6	2	14	18	8	3083
IT2_658977	30	21	36	32	24	15	9	18	6	4	13	10	5046
IT2_661539	5286	6177	7315	4716	3334	4530	2245	2873	2645	1880	2090	1757	36600
IT2_665179	138	256	225	122	95	99	31	35	24	15	21	18	3427
IT2_665639	103	104	123	110	106	104	200	260	238	387	378	323	4799
IT2_666164	82	104	128	62	56	66	17	18	14	10	16	2	4414
IT2_666622	42	91	55	60	66	49	65	83	68	141	186	161	8371
IT2_667257	14	28	24	29	20	16	6	6	6	4	14	16	3043
IT2_668126	30	21	20	30	14	28	12	24	25	17	28	46	4143
IT2_671261	78	104	132	60	53	73	28	33	47	25	53	39	5139
IT2_671280	275	338	292	261	200	259	367	405	333	394	457	321	22481
IT2_672808	48	37	44	57	26	29	54	54	43	100	162	97	4619
IT2_673672	22	33	36	44	32	39	25	52	37	64	62	35	6121
IT2_67485	57	111	93	73	50	64	34	65	94	132	158	110	4828
IT2_678269	200	237	280	272	151	254	345	411	354	809	875	676	19713
IT2_678282	26	20	34	57	17	34	38	63	80	116	101	79	4638
IT2_681505	22	33	39	46	39	32	56	40	43	57	68	61	7448
IT2_682173	20	24	32	33	20	33	35	37	28	50	59	54	6200
IT2_682687	36	68	52	44	36	49	53	55	58	86	110	91	6240
IT2_683018	17	44	48	53	38	22	50	46	27	68	70	62	7807
IT2_68434	64	84	91	63	40	42	81	68	95	178	210	156	8968
IT2_685883	29	40	32	49	44	36	65	75	127	129	139	106	5039
IT2_686406	53	87	38	77	39	42	41	49	70	54	106	74	8255
IT2_688221	63	70	56	67	44	44	76	71	69	134	181	131	9729
IT2_688524	44	44	64	74	53	56	35	66	45	67	76	56	7612
IT2_68972	39	59	72	46	29	44	35	42	26	52	49	58	8685
IT2_691468	79	95	117	91	64	62	99	144	121	130	167	163	12371
IT2_691998	56	80	81	96	68	78	36	62	50	134	137	106	7405
IT2_693018	32	42	44	40	24	44	37	32	52	48	46	52	5874
IT2_696285	34	26	28	64	37	27	32	40	28	24	41	29	6206
IT2_697134	97	78	97	76	38	68	57	69	110	133	150	120	10176
IT2_697419	174	204	230	251	115	176	226	219	272	589	608	455	23584
IT2_69880	22	29	34	24	48	36	8	39	35	28	45	28	5970
IT2_699678	48	106	91	74	49	63	36	96	62	54	73	62	8759
IT2_700881	22	36	40	26	32	28	24	32	22	34	42	30	5056
IT2_702850	17	18	36	35	18	22	6	20	18	42	34	26	3035
IT2_703043	14	18	18	20	29	28	17	4	12	27	22	14	3165
IT2_703893	11	22	18	15	10	15	8	5	10	36	23	36	3650
IT2_704018	31	31	36	32	40	32	18	59	41	28	54	48	3402
IT2_705260	857	1008	877	912	587	561	493	765	688	633	696	577	13001
IT2_705725	83	104	128	82	66	63	96	95	91	179	180	138	15969
IT2_706474	59	83	69	54	54	43	47	61	51	66	77	55	8247
IT2_709244	78	95	156	80	47	74	51	48	83	137	157	105	9438
IT2_709563	13	26	8	12	15	10	14	4	20	31	29	27	4494
IT2_710096	48	36	49	56	28	73	75	87	60	145	158	92	7201
IT2_710106	22	30	23	46	35	18	25	60	33	37	44	42	5741
IT2_710272	24	39	35	49	46	60	41	35	45	53	88	36	4742
IT2_710616	401	474	534	386	411	341	372	481	406	475	538	389	15372
IT2_710957	8	12	18	30	18	28	10	16	12	26	17	13	3525
IT2_711461	13	23	24	35	32	14	17	32	13	28	28	28	6099
IT2_711630	47	66	64	43	39	32	19	66	38	55	63	67	3444
IT2_712101	32	28	35	20	26	36	30	31	18	38	30	26	3511
IT2_712123	182	274	220	186	167	162	126	152	136	112	187	133	13946
IT2_712622	45	86	58	71	76	48	39	77	80	91	101	75	4169
IT2_713299	97	158	133	112	81	84	114	149	166	279	370	237	6808
IT2_714733	52	80	87	63	48	72	74	65	52	89	96	95	5878
IT2_716187	10	20	22	16	15	10	10	21	17	27	33	12	4191
IT2_717320	92	165	136	113	93	105	59	66	56	108	98	113	13285
IT2_717471	41	62	58	42	35	40	17	38	38	57	72	56	7442
IT2_718017	53	50	51	46	34	45	27	40	41	66	57	56	4717
IT2_718440	10	26	22	28	32	18	15	17	21	21	52	38	5064
IT2_718651	103	131	158	53	56	68	25	34	29	43	44	28	9892
IT2_720512	12	20	22	18	18	15	15	24	12	22	40	34	3594
IT2_721170	90	92	104	52	54	62	26	44	20	42	46	43	4680
IT2_721320	447	586	433	496	498	528	789	922	786	1270	1372	1154	61005
IT2_721528	161	208	204	184	117	121	80	119	115	140	154	132	19922
IT2_721781	114	131	111	115	77	99	52	78	76	106	139	86	5959
IT2_722705	19	24	9	24	12	18	41	21	19	27	23	22	4227
IT2_7236	14	27	26	41	32	21	16	43	30	26	34	16	4477
IT2_723622	9	12	18	14	14	14	16	14	17	17	18	20	3651
IT2_725942	4	18	13	24	16	14	16	8	22	36	33	31	3770
IT2_726451	197	208	212	120	74	98	8	19	12	15	7	6	6363
IT2_733778	168	149	148	112	101	96	71	128	104	112	158	96	16565
IT2_737133	9	10	12	36	30	33	90	85	84	99	139	78	4659
IT2_739476	1207	1300	1606	1158	843	1269	1367	1485	1938	3495	4127	3162	28819
IT2_740596	32	15	39	51	34	36	22	43	48	42	52	50	4767
IT2_741629	226	191	236	215	119	163	151	190	178	211	326	235	14290
IT2_742416	33	86	70	52	31	30	90	74	77	125	153	141	9463
IT2_744780	114	121	146	190	80	87	101	117	103	113	146	90	10696
IT2_745905	36	19	32	26	16	22	16	34	32	51	43	36	3078
IT2_746234	132	167	154	94	65	92	13	28	16	24	28	14	8821
IT2_747221	252	338	279	210	131	144	203	193	255	359	388	279	6060
IT2_747752	22	26	35	14	22	22	37	51	31	54	92	68	3343
IT2_749341	34	54	46	49	37	38	35	30	20	49	68	54	6153
IT2_750051	99	135	109	110	66	95	49	111	90	121	102	95	13016
IT2_750367	29	28	38	40	26	30	34	41	37	56	69	56	5124
IT2_750855	29	43	35	46	28	32	38	37	38	54	59	44	6512
IT2_751192	16	26	19	25	27	28	20	12	36	26	36	34	6249
IT2_751586	63	88	91	65	47	79	52	58	46	57	50	42	10019
IT2_75162	63	91	81	96	54	92	80	95	71	96	87	67	9685
IT2_751763	441	563	491	441	364	322	365	416	439	483	771	558	6835
IT2_752851	17	19	23	20	20	13	10	20	12	24	32	17	3173
IT2_752981	51	54	46	56	32	27	10	30	25	23	16	6	6358
IT2_753163	28	36	32	34	28	26	33	35	43	64	81	58	4625
IT2_755621	22	23	26	17	12	14	10	19	17	20	24	16	4431
IT2_755826	20	23	18	16	41	26	14	31	30	25	40	32	4783
IT2_75638	12	18	10	12	22	15	10	26	9	24	36	20	3189
IT2_757965	156	198	215	157	111	129	98	139	150	127	154	142	3694
IT2_759348	4650	5626	5239	3164	2632	2841	821	999	800	358	474	335	60360
IT2_759636	24	20	20	18	21	13	0	15	10	32	16	15	3425
IT2_759769	56	83	96	58	44	67	23	32	49	28	45	36	9582
IT2_760082	12	6	17	40	17	21	18	22	8	17	27	14	5148
IT2_760406	84	86	91	93	70	67	66	113	102	100	103	103	9493
IT2_761685	61	49	58	61	42	49	40	63	64	64	69	60	4688
IT2_761920	256	351	255	272	234	246	233	315	282	365	444	408	15464
IT2_76193	12	10	2	24	18	21	14	18	30	89	97	53	5043
IT2_76239	59	62	66	36	42	43	84	57	68	102	149	122	4166
IT2_763233	22	29	34	25	42	35	51	40	36	45	48	44	6859
IT2_765682	243	301	283	255	221	243	338	478	326	576	670	484	14469
IT2_765766	57	55	61	49	37	44	30	31	43	47	44	48	9755
IT2_766151	25	38	32	52	26	30	28	15	27	39	43	28	5017
IT2_767807	76	66	92	58	50	63	30	54	59	59	63	62	3066
IT2_769877	435	590	666	377	261	262	302	373	441	646	934	611	8216
IT2_771110	40	44	68	26	26	10	6	8	12	10	10	5	3681
IT2_771163	440	568	540	498	356	354	516	598	586	785	944	809	13041
IT2_771356	52	53	81	61	37	49	45	44	65	79	104	102	5413
IT2_771767	12	20	22	22	12	18	11	12	16	22	38	20	3140
IT2_772681	48	52	58	52	41	55	18	13	30	64	43	42	4316
IT2_772857	30	26	26	38	18	20	40	49	32	84	88	46	5189
IT2_773048	61	65	61	35	42	32	42	38	22	45	61	41	7517
IT2_773485	6	8	12	16	8	24	8	16	0	6	16	12	3295
IT2_774331	77	74	48	63	50	63	39	40	57	65	72	78	9410
IT2_775408	30	43	48	20	32	25	13	24	37	36	29	23	5293
IT2_778164	139	133	120	97	71	93	172	177	119	187	281	188	7969
IT2_780634	28	28	8	36	38	16	19	28	18	22	53	31	5518
IT2_78064	6	9	6	42	16	21	42	59	45	45	85	51	5789
IT2_781150	147	141	186	117	62	124	137	113	168	283	376	250	20003
IT2_781840	14	19	12	32	10	9	16	22	12	26	13	14	3628
IT2_784536	19	22	24	36	26	32	15	29	39	21	64	23	6020
IT2_785081	49	72	51	58	40	56	53	57	29	46	48	38	4892
IT2_785748	52	50	63	64	70	64	79	74	68	86	119	92	6711
IT2_786805	22	41	40	41	28	28	24	38	30	37	58	26	3817
IT2_787094	241	318	280	206	178	180	185	218	233	304	344	292	3457
IT2_787835	25	25	19	27	16	42	21	34	47	54	57	59	4559
IT2_789470	44	50	59	52	39	39	56	53	72	54	78	65	4236
IT2_790913	93	91	71	71	55	59	94	90	108	140	213	146	8425
IT2_791457	30	36	32	23	18	16	19	24	14	50	41	30	5966
IT2_795282	30	30	22	24	18	18	27	36	31	82	66	63	5396
IT2_79571	46	32	52	44	36	36	3	14	8	8	4	8	3105
IT2_795796	57	84	51	63	50	69	55	29	29	45	72	30	7756
IT2_796607	36	36	27	40	33	20	29	34	25	55	75	63	7056
IT2_796787	28	28	20	40	25	16	10	16	22	10	12	18	3895
IT2_797413	23	37	43	33	22	21	38	24	36	39	62	32	5992
IT2_801359	1678	2121	2627	1186	884	886	46	56	78	64	100	70	25453
IT2_801499	165	148	146	183	121	148	168	257	185	233	278	230	7249
IT2_80222	94	113	109	70	68	65	65	100	106	158	194	146	5345
IT2_802769	46	84	79	76	50	66	86	122	74	117	130	89	7042
IT2_80289	25	28	54	27	20	22	21	12	18	40	24	23	4246
IT2_804477	49	59	44	56	53	52	35	48	61	73	97	36	7059
IT2_804662	90	99	96	80	83	72	81	89	98	133	96	76	4596
IT2_805463	154	241	175	175	188	157	179	300	246	240	326	246	14695
IT2_808016	61	74	61	57	54	51	46	39	42	64	48	44	3769
IT2_808578	38	37	51	68	30	52	127	134	194	327	384	288	9014
IT2_80957	87	81	68	88	58	78	73	109	73	118	196	108	9806
IT2_81493	30	14	17	25	8	14	20	16	17	37	35	30	3593
IT2_815183	285	434	439	302	303	287	268	380	381	487	578	410	21337
IT2_818235	24	16	22	20	23	20	19	30	26	40	34	36	3945
IT2_820196	79	108	102	63	52	56	65	100	95	98	106	74	5747
IT2_820901	41	61	59	80	36	54	44	75	53	70	45	64	4302
IT2_821772	540	617	525	372	423	286	272	486	466	442	529	488	18396
IT2_822122	99	119	118	151	129	119	103	130	134	149	187	150	14665
IT2_822564	92	98	117	88	63	75	118	125	131	259	313	197	5562
IT2_823857	680	880	842	790	628	712	844	1093	1032	1405	1611	1136	17800
IT2_825048	21	24	18	24	16	26	6	8	16	12	17	14	3798
IT2_828197	48	40	64	38	55	36	44	74	49	67	85	66	3124
IT2_829466	7	12	21	21	13	14	12	14	28	12	14	17	3233
IT2_830039	29	22	22	26	38	27	19	31	26	27	53	51	5625
IT2_830071	141	125	113	107	73	77	90	123	84	128	178	122	4092
IT2_830488	37	61	61	72	37	36	39	46	61	82	95	69	6549
IT2_830622	96	79	59	62	71	88	25	48	80	93	168	95	9529
IT2_830807	26	28	28	24	29	24	22	22	28	40	76	58	5527
IT2_832632	18	26	20	26	33	28	17	49	21	24	38	31	3352
IT2_832732	19	38	25	41	29	36	26	27	31	44	74	36	3592
IT2_833430	31	6	10	118	85	76	97	117	151	93	146	117	8946
IT2_833797	66	64	79	67	93	40	47	73	68	48	70	70	5669
IT2_834089	69	108	118	70	72	49	96	93	88	147	143	117	4608
IT2_836043	38	42	42	21	17	32	17	30	26	33	59	26	5113
IT2_836059	72	82	50	61	38	42	63	47	39	82	78	79	3560
IT2_83634	666	734	771	593	542	599	480	672	651	872	1025	760	14694
IT2_837607	30	32	27	28	22	26	24	37	25	38	32	26	3064
IT2_83776	67	140	116	90	40	80	77	90	110	235	232	180	5742
IT2_838500	41	44	36	32	13	36	37	30	36	62	58	46	6359
IT2_838722	124	134	162	60	31	58	24	27	32	45	60	40	12081
IT2_838893	86	148	120	110	72	85	96	149	122	123	165	111	3203
IT2_8392	4348	5471	5463	4723	3412	3439	4975	5135	5515	8521	10222	7711	47120
IT2_842021	42	46	66	52	46	41	58	63	52	78	110	76	5455
IT2_843383	34	43	42	32	39	40	21	8	14	24	23	21	4903
IT2_844979	10	6	12	9	4	14	5	18	8	16	19	12	3103
IT2_845218	42	61	47	45	57	37	28	64	45	49	62	54	6999
IT2_845566	6	12	22	10	12	18	7	13	19	8	23	20	3400
IT2_845729	10	13	25	18	18	18	9	19	2	26	27	15	3789
IT2_845962	16	13	12	30	26	4	8	14	16	25	20	21	4472
IT2_846104	304	242	272	200	126	157	166	125	130	109	135	112	10398
IT2_850558	83	110	94	81	62	62	76	78	67	126	139	87	12665
IT2_851768	38	58	77	49	58	36	46	74	47	104	103	81	9816
IT2_853222	47	56	68	68	60	49	60	57	45	85	78	67	9918
IT2_853970	176	197	223	248	147	169	247	274	311	502	579	472	11792
IT2_854471	265	336	298	254	202	233	243	319	323	367	505	341	21458
IT2_854897	16	18	14	14	16	20	6	20	18	14	22	10	3481
IT2_856947	26	33	24	39	37	24	43	42	43	72	68	53	6272
IT2_857261	407	569	586	440	407	401	379	515	425	492	570	510	4925
IT2_860565	9	14	20	20	20	14	16	14	33	19	30	18	4335
IT2_861291	24	37	27	26	20	14	13	23	16	26	34	25	3503
IT2_863244	91	117	123	86	70	53	44	55	54	32	72	30	3891
IT2_863609	229	336	342	366	179	287	371	366	434	748	899	668	15936
IT2_864470	33	46	28	31	29	25	38	31	32	74	88	68	4418
IT2_864475	41	32	36	55	47	25	35	55	51	83	91	95	8441
IT2_864589	92	137	97	134	102	98	133	142	173	154	153	108	9337
IT2_86499	471	481	563	399	265	262	266	290	353	558	635	511	30755
IT2_865715	757	815	922	655	473	477	377	510	587	708	790	586	69414
IT2_867111	62	70	71	45	41	37	41	38	61	58	63	67	3472
IT2_867301	44	38	52	50	38	50	54	35	46	64	36	45	5167
IT2_870725	67	72	61	85	64	51	43	62	62	84	88	42	7531
IT2_871301	333	385	394	316	266	261	285	338	340	527	652	485	30628
IT2_871378	28	54	35	51	50	28	24	20	21	32	26	14	6116
IT2_873387	47	37	56	52	33	36	19	19	29	65	73	45	5474
IT2_877801	16	14	8	68	56	85	136	152	129	155	161	97	8617
IT2_879018	110	83	96	106	72	56	31	81	72	59	66	40	9626
IT2_879076	60	108	77	51	62	64	50	42	49	85	95	64	6927
IT2_880241	64	3	0	69	246	18	6	12	6	25	10	3	7066
IT2_8809	17	51	30	24	41	16	57	84	56	56	111	57	3374
IT2_881475	19	26	14	20	30	17	48	49	40	85	95	68	5853
IT2_886047	19	24	35	24	18	18	12	20	12	26	31	23	3720
IT2_886455	71	56	60	88	32	44	45	61	36	75	101	86	5001
IT2_886663	90	101	132	128	73	93	132	125	116	132	175	122	3565
IT2_886674	3820	4670	4530	2916	2182	2784	881	1059	941	704	783	573	51111
IT2_887372	29	11	18	29	21	26	10	18	8	28	45	44	3587
IT2_887802	171	243	249	166	149	196	152	189	182	223	305	237	24193
IT2_888779	160	229	221	164	100	112	76	107	119	151	159	89	19450
IT2_889952	32	30	16	61	34	45	36	23	46	62	59	31	7232
IT2_890587	26	18	22	20	16	22	12	24	17	29	35	36	3803
IT2_891827	20	15	24	50	23	22	22	26	28	29	51	38	4634
IT2_892022	192	201	264	225	140	169	127	183	196	398	386	286	22730
IT2_897318	19	25	17	27	18	34	28	30	29	28	44	38	4221
IT2_898690	72	77	56	38	43	45	11	16	14	22	13	12	3362
IT2_899289	26	20	19	34	28	27	25	32	16	36	32	26	3919
IT2_905133	52	61	66	72	51	47	60	65	47	106	108	83	9910
IT2_905717	22	31	22	43	16	16	21	25	23	32	51	34	4576
IT2_906558	1061	1501	1549	1099	812	927	741	821	871	1172	1363	936	25158
IT2_906608	93	116	92	92	68	84	86	127	123	154	127	123	13638
IT2_906725	2523	3487	3001	2343	1608	1950	1612	1838	1868	2398	2910	2046	48059
IT2_907878	142	163	139	124	89	116	117	107	88	168	189	157	4934
IT2_907885	22	48	58	50	25	16	17	29	22	50	22	22	7179
IT2_911819	40	36	49	53	40	48	33	45	59	57	71	36	8838
IT2_913023	34	20	13	25	11	9	9	26	10	14	10	14	3376
IT2_914601	89	105	97	134	76	79	123	155	160	211	215	132	11140
IT2_914986	2195	2048	2022	2410	1658	2150	4362	3169	2817	2376	2644	2177	38268
IT2_920787	8	24	6	20	18	22	12	22	14	24	22	10	3214
IT2_922183	29	21	21	19	26	22	13	12	14	14	12	12	3297
IT2_923796	70	97	76	73	86	54	46	73	76	56	69	52	6119
IT2_924274	13	22	10	25	33	12	20	23	28	40	41	34	4904
IT2_92450	39	49	53	43	35	36	36	57	51	46	80	51	4380
IT2_92458	37	17	16	18	28	24	20	27	21	31	40	28	3774
IT2_92700	356	359	339	262	175	211	154	183	200	276	328	255	20261
IT2_927033	60	73	59	70	52	38	32	46	44	112	143	82	9654
IT2_927573	8	25	16	27	22	12	12	6	4	14	33	13	3540
IT2_928408	9	24	12	34	12	20	12	23	23	20	20	20	3407
IT2_928879	20	18	20	18	12	14	8	15	11	7	8	14	4189
IT2_929437	26	42	20	46	23	32	22	15	23	22	34	18	4813
IT2_931814	27	40	28	54	28	45	29	48	57	40	39	34	3183
IT2_93350	20	24	24	36	28	24	22	21	35	25	36	22	4363
IT2_934117	139	156	165	109	120	112	182	192	152	260	289	269	9934
IT2_935206	26	18	30	36	18	20	26	32	16	31	32	20	5535
IT2_935304	52	70	52	38	41	61	50	76	46	68	80	75	5589
IT2_936121	22	16	22	26	18	20	36	30	24	53	59	63	3020
IT2_938246	61	84	93	77	87	58	71	77	70	83	97	60	10308
IT2_940303	38	56	77	65	43	45	75	42	72	92	132	99	7679
IT2_941597	243	275	291	240	204	204	111	207	180	152	182	123	19814
IT2_941630	34	53	26	21	18	21	11	18	19	18	48	30	4881
IT2_941663	67	65	54	61	63	80	45	72	43	89	82	66	9549
IT2_944988	64	71	78	70	42	58	92	101	105	161	173	135	10744
IT2_945074	238	333	295	186	180	193	79	125	163	95	168	108	13082
IT2_946677	57	84	82	79	35	41	43	63	34	81	97	66	7168
IT2_950638	451	552	596	340	240	259	80	95	112	73	82	62	30581
IT2_950780	179	225	226	177	137	155	209	191	194	259	269	245	5911
IT2_951149	511	631	652	567	442	423	661	721	722	1081	1372	870	13836
IT2_951554	10	14	10	11	11	12	1	12	15	24	42	26	3231
IT2_951831	8	12	12	22	24	28	10	10	8	14	18	19	3264
IT2_952109	22	17	25	31	19	12	11	20	24	18	20	30	3975
IT2_952220	94	96	109	83	104	94	86	138	107	165	205	162	9201
IT2_953168	41	29	44	40	41	27	29	24	43	43	68	42	3879
IT2_957297	208	229	233	203	165	159	109	223	150	195	182	142	16857
IT2_958537	16	26	17	29	19	36	17	21	16	32	40	24	5212
IT2_960327	32	46	67	40	28	31	36	37	34	54	78	59	3954
IT2_960935	48	49	65	48	59	49	64	70	38	87	53	69	8837
IT2_961469	20	19	14	14	15	6	17	27	27	49	52	36	3656
IT2_964439	69	69	79	64	30	58	82	70	127	259	314	232	7848
IT2_964443	36	53	56	56	41	43	34	55	46	59	50	41	5871
IT2_965732	47	42	39	43	36	26	43	69	32	64	78	48	4758
IT2_965770	115	113	93	163	124	91	108	146	149	163	154	108	14998
IT2_966183	35	38	45	41	34	45	68	78	62	142	186	129	8408
IT2_966274	25	24	24	16	20	11	16	26	22	30	49	38	3218
IT2_969102	36	34	36	40	38	20	22	22	24	16	30	22	4880
IT2_970799	23	22	22	16	12	19	22	30	22	48	57	54	3070
IT2_971807	88	64	60	49	19	43	50	57	71	88	106	77	8623
IT2_971968	16	18	33	54	24	52	28	26	30	16	27	10	4844
IT2_972758	46	50	37	50	32	41	41	43	38	58	59	40	3508
IT2_974485	35	22	19	19	33	28	17	41	34	36	28	21	5316
IT2_977131	254	344	369	284	157	182	418	272	303	476	678	423	19893
IT2_98214	165	170	219	193	80	169	153	147	164	322	288	273	18610
IT2_982170	32	42	30	33	16	38	22	26	16	32	23	28	4558
IT2_982449	32	26	8	33	20	18	12	19	20	20	45	18	5225
IT2_98631	30	15	17	12	21	26	8	24	22	45	16	16	4871
IT2_989518	146	163	160	119	134	124	121	179	164	156	224	141	13615
IT2_990371	14	19	11	36	11	20	14	5	6	6	22	8	3393
IT2_991698	744	951	878	721	591	531	617	825	766	869	1061	782	32772
IT2_993767	1431	1755	1617	1329	1212	1204	1587	1805	1702	2416	2814	2093	38813
IT2_995686	33	29	50	32	34	25	57	40	27	42	76	62	4075
IT2_995842	8	22	10	12	13	17	11	29	25	14	32	17	3053
IT2_996905	37	45	56	36	45	32	37	41	38	30	61	26	5945
IT2_998116	39	49	42	48	47	39	18	45	43	71	97	42	6602
IT3_2000438	94	128	76	88	75	72	55	61	89	100	120	86	10869
IT3_2000597	80	53	43	58	55	42	83	118	103	89	86	77	13452
IT3_2001669	40	36	14	26	18	18	29	21	27	43	63	45	4023
IT3_2001801	40	57	47	34	36	60	48	53	56	33	57	32	4823
IT3_2002094	22	37	32	16	20	30	28	32	15	24	40	47	5663
IT3_2003663	37	48	54	24	18	19	30	33	61	39	48	47	3211
IT3_2004298	12	9	14	16	8	18	23	24	25	18	18	24	4510
IT3_2004370	18	16	30	11	7	11	32	23	21	62	65	26	4284
IT3_2004665	16	20	40	24	8	18	14	24	32	26	41	30	4116
IT3_2005	91	101	102	87	57	51	77	121	80	97	114	95	6209
IT3_2005591	189	209	224	186	156	130	180	224	200	306	330	308	11939
IT3_2005642	43	37	42	40	17	18	35	36	39	52	66	51	3581
IT3_2005845	59	84	107	78	65	46	103	122	102	193	257	175	9402
IT3_2006467	20	14	11	20	10	8	22	24	15	24	32	34	3342
IT3_2006805	628	715	722	565	440	580	480	655	623	816	978	791	33248
IT3_2007784	26	37	53	30	27	32	45	67	53	37	46	32	6981
IT3_2009231	152	223	189	179	99	132	138	104	106	159	183	153	3444
IT3_2010317	617	610	670	765	508	530	750	890	726	1098	1410	987	88001
IT3_2010501	23	33	33	28	22	18	77	82	56	76	77	67	10927
IT3_2011567	32	34	28	27	28	28	42	54	57	84	98	81	4669
IT3_2012413	7	22	23	18	14	9	23	27	19	28	20	17	3151
IT3_2012711	4	8	8	14	4	11	21	24	11	14	4	2	3840
IT3_2013298	114	182	189	103	82	100	148	144	120	238	272	166	16919
IT3_2014168	98	141	132	97	60	96	62	94	88	153	135	80	11222
IT3_2014348	60	87	83	55	38	42	52	69	89	140	134	88	6329
IT3_2014844	12	30	28	8	8	15	48	42	38	42	38	28	4929
IT3_2016101	114	148	129	88	63	54	48	84	63	46	76	37	7478
IT3_2016865	28	30	28	35	23	28	35	44	24	27	29	30	6921
IT3_2016870	598	763	734	638	483	534	731	824	844	1326	1535	1185	36709
IT3_2017332	73	127	104	111	70	58	103	105	99	92	99	111	8244
IT3_2018063	10	15	16	17	4	6	18	41	24	31	51	33	4806
IT3_2018078	28	44	16	25	18	24	28	37	32	24	38	31	6337
IT3_2018365	108	138	172	76	66	94	86	80	146	177	210	156	4945
